2024-08-05 12:37:12 200 [GET /api/v1/summoners/autocomplete?q=x&region=kr HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 12]
2024-08-05 22:51:44 500 [GET /api/v1/summoners/renewal?puuid=b-_PLpGpgu2b4S1rP03ep8CbuzBsH7F8BXban4RuNEGejRStCACq0pF3vCYixaYajXgg9N07dxVrcw HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%ED%83%80%20%EC%9E%94-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 118]
2024-08-05 22:52:32 500 [GET /api/v1/summoners/renewal?puuid=b-_PLpGpgu2b4S1rP03ep8CbuzBsH7F8BXban4RuNEGejRStCACq0pF3vCYixaYajXgg9N07dxVrcw HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%ED%83%80%20%EC%9E%94-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 118]
2024-08-05 22:57:26 200 [GET /api/v1/summoners/KR/%ED%83%80%20%EC%9E%94-KR1 HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%ED%83%80%20%EC%9E%94-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 401]
2024-08-05 22:57:26 200 [GET /api/v1/leagues/by-summoner/Mz-vHATI4ZveZDlKXBKfQpYQ_bBaFlzD-ylu90JC6FAwGVY HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%ED%83%80%20%EC%9E%94-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 166]
2024-08-05 22:57:26 200 [GET /api/v1/rank/champions?puuid=b-_PLpGpgu2b4S1rP03ep8CbuzBsH7F8BXban4RuNEGejRStCACq0pF3vCYixaYajXgg9N07dxVrcw&season=23&platform=KR HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%ED%83%80%20%EC%9E%94-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 956]
2024-08-05 22:57:27 200 [GET /api/v1/matches?puuid=b-_PLpGpgu2b4S1rP03ep8CbuzBsH7F8BXban4RuNEGejRStCACq0pF3vCYixaYajXgg9N07dxVrcw&pageNo=0&platform=kr HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%ED%83%80%20%EC%9E%94-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 671329]
2024-08-05 22:57:30 200 [GET /api/v1/summoners/KR/%ED%83%80%20%EC%9E%94-KR1 HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%ED%83%80%20%EC%9E%94-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 401]
2024-08-05 22:57:30 200 [GET /api/v1/leagues/by-summoner/Mz-vHATI4ZveZDlKXBKfQpYQ_bBaFlzD-ylu90JC6FAwGVY HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%ED%83%80%20%EC%9E%94-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 166]
2024-08-05 22:57:30 200 [GET /api/v1/rank/champions?puuid=b-_PLpGpgu2b4S1rP03ep8CbuzBsH7F8BXban4RuNEGejRStCACq0pF3vCYixaYajXgg9N07dxVrcw&season=23&platform=KR HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%ED%83%80%20%EC%9E%94-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 956]
2024-08-05 22:57:31 200 [GET /api/v1/matches?puuid=b-_PLpGpgu2b4S1rP03ep8CbuzBsH7F8BXban4RuNEGejRStCACq0pF3vCYixaYajXgg9N07dxVrcw&pageNo=0&platform=kr HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%ED%83%80%20%EC%9E%94-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 671329]
2024-08-05 22:57:33 200 [GET /api/v1/summoners/renewal?puuid=b-_PLpGpgu2b4S1rP03ep8CbuzBsH7F8BXban4RuNEGejRStCACq0pF3vCYixaYajXgg9N07dxVrcw HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%ED%83%80%20%EC%9E%94-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 401]
2024-08-05 22:57:52 200 [GET /api/v1/summoners/KR/%ED%83%80%20%EC%9E%94-KR1 HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%ED%83%80%20%EC%9E%94-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 401]
2024-08-05 22:57:52 200 [GET /api/v1/leagues/by-summoner/Mz-vHATI4ZveZDlKXBKfQpYQ_bBaFlzD-ylu90JC6FAwGVY HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%ED%83%80%20%EC%9E%94-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 166]
2024-08-05 22:57:52 200 [GET /api/v1/rank/champions?puuid=b-_PLpGpgu2b4S1rP03ep8CbuzBsH7F8BXban4RuNEGejRStCACq0pF3vCYixaYajXgg9N07dxVrcw&season=23&platform=KR HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%ED%83%80%20%EC%9E%94-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 956]
2024-08-05 22:57:53 200 [GET /api/v1/matches?puuid=b-_PLpGpgu2b4S1rP03ep8CbuzBsH7F8BXban4RuNEGejRStCACq0pF3vCYixaYajXgg9N07dxVrcw&pageNo=0&platform=kr HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%ED%83%80%20%EC%9E%94-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 671329]
2024-08-05 22:58:36 200 [GET /api/v1/summoners/KR/%ED%98%95%EB%B0%94%EC%98%A4%EC%95%BC%20%EA%B0%80%EC%A7%80%EB%A7%88-DRX HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%ED%98%95%EB%B0%94%EC%98%A4%EC%95%BC%20%EA%B0%80%EC%A7%80%EB%A7%88-DRX] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 438]
2024-08-05 22:58:36 200 [GET /api/v1/leagues/by-summoner/fwx6R7jsQ131wwaijIFuKDjtpwSThfteKUA129wQxfgJvDUO92vg4E-zEw HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%ED%98%95%EB%B0%94%EC%98%A4%EC%95%BC%20%EA%B0%80%EC%A7%80%EB%A7%88-DRX] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 27]
2024-08-05 22:58:36 200 [GET /api/v1/rank/champions?puuid=wTh37_ZasoX1kLYnamBsIGl7bldFecObf1fUtJo0X8MKbbV5FPUWsoyaOsk8PrsdqfpBVHkV2g69Dw&season=23&platform=KR HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%ED%98%95%EB%B0%94%EC%98%A4%EC%95%BC%20%EA%B0%80%EC%A7%80%EB%A7%88-DRX] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 934]
2024-08-05 22:58:37 200 [GET /api/v1/matches?puuid=wTh37_ZasoX1kLYnamBsIGl7bldFecObf1fUtJo0X8MKbbV5FPUWsoyaOsk8PrsdqfpBVHkV2g69Dw&pageNo=0&platform=kr HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%ED%98%95%EB%B0%94%EC%98%A4%EC%95%BC%20%EA%B0%80%EC%A7%80%EB%A7%88-DRX] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 681943]
2024-08-05 22:58:44 200 [GET /api/v1/summoners/renewal?puuid=wTh37_ZasoX1kLYnamBsIGl7bldFecObf1fUtJo0X8MKbbV5FPUWsoyaOsk8PrsdqfpBVHkV2g69Dw HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%ED%98%95%EB%B0%94%EC%98%A4%EC%95%BC%20%EA%B0%80%EC%A7%80%EB%A7%88-DRX] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 438]
2024-08-05 22:59:55 200 [GET /api/v1/summoners/KR/%ED%98%95%EB%B0%94%EC%98%A4%EC%95%BC%20%EA%B0%80%EC%A7%80%EB%A7%88-DRX HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%ED%98%95%EB%B0%94%EC%98%A4%EC%95%BC%20%EA%B0%80%EC%A7%80%EB%A7%88-DRX] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 438]
2024-08-05 22:59:55 200 [GET /api/v1/leagues/by-summoner/fwx6R7jsQ131wwaijIFuKDjtpwSThfteKUA129wQxfgJvDUO92vg4E-zEw HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%ED%98%95%EB%B0%94%EC%98%A4%EC%95%BC%20%EA%B0%80%EC%A7%80%EB%A7%88-DRX] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 166]
2024-08-05 22:59:55 200 [GET /api/v1/rank/champions?puuid=wTh37_ZasoX1kLYnamBsIGl7bldFecObf1fUtJo0X8MKbbV5FPUWsoyaOsk8PrsdqfpBVHkV2g69Dw&season=23&platform=KR HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%ED%98%95%EB%B0%94%EC%98%A4%EC%95%BC%20%EA%B0%80%EC%A7%80%EB%A7%88-DRX] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 948]
2024-08-05 22:59:55 200 [GET /api/v1/matches?puuid=wTh37_ZasoX1kLYnamBsIGl7bldFecObf1fUtJo0X8MKbbV5FPUWsoyaOsk8PrsdqfpBVHkV2g69Dw&pageNo=0&platform=kr HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%ED%98%95%EB%B0%94%EC%98%A4%EC%95%BC%20%EA%B0%80%EC%A7%80%EB%A7%88-DRX] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 510680]
2024-08-05 23:00:00 200 [GET /api/v1/summoners/KR/%EC%95%84%EC%A7%81%ED%95%9C%EB%B0%9C%EB%82%A8%EC%95%98%20%EC%A7%84-KR1 HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EC%95%84%EC%A7%81%ED%95%9C%EB%B0%9C%EB%82%A8%EC%95%98%20%EC%A7%84-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 406]
2024-08-05 23:00:00 200 [GET /api/v1/rank/champions?puuid=CePB3Pm1vXKHLyLwIuekQ2G6DdNUrk_XKdwacBLXOjvyd4e8n1dyT1gIY5KLfNdF-_1E7KNx9AZ4GA&season=23&platform=KR HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EC%95%84%EC%A7%81%ED%95%9C%EB%B0%9C%EB%82%A8%EC%95%98%20%EC%A7%84-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 12]
2024-08-05 23:00:00 200 [GET /api/v1/matches?puuid=CePB3Pm1vXKHLyLwIuekQ2G6DdNUrk_XKdwacBLXOjvyd4e8n1dyT1gIY5KLfNdF-_1E7KNx9AZ4GA&pageNo=0&platform=kr HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EC%95%84%EC%A7%81%ED%95%9C%EB%B0%9C%EB%82%A8%EC%95%98%20%EC%A7%84-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 42772]
2024-08-05 23:00:00 200 [GET /api/v1/leagues/by-summoner/x4pgRcnFNcZ84qIkou6ggxx4hLKaCs7V2hk6ig6kJ7rsbg HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EC%95%84%EC%A7%81%ED%95%9C%EB%B0%9C%EB%82%A8%EC%95%98%20%EC%A7%84-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 159]
2024-08-05 23:00:03 200 [GET /api/v1/summoners/KR/%EC%95%84%EC%A7%81%ED%95%9C%EB%B0%9C%EB%82%A8%EC%95%98%20%EC%A7%84-KR1 HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EC%95%84%EC%A7%81%ED%95%9C%EB%B0%9C%EB%82%A8%EC%95%98%20%EC%A7%84-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 406]
2024-08-05 23:00:03 200 [GET /api/v1/rank/champions?puuid=CePB3Pm1vXKHLyLwIuekQ2G6DdNUrk_XKdwacBLXOjvyd4e8n1dyT1gIY5KLfNdF-_1E7KNx9AZ4GA&season=23&platform=KR HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EC%95%84%EC%A7%81%ED%95%9C%EB%B0%9C%EB%82%A8%EC%95%98%20%EC%A7%84-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 12]
2024-08-05 23:00:03 200 [GET /api/v1/leagues/by-summoner/x4pgRcnFNcZ84qIkou6ggxx4hLKaCs7V2hk6ig6kJ7rsbg HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EC%95%84%EC%A7%81%ED%95%9C%EB%B0%9C%EB%82%A8%EC%95%98%20%EC%A7%84-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 295]
2024-08-05 23:00:04 200 [GET /api/v1/matches?puuid=CePB3Pm1vXKHLyLwIuekQ2G6DdNUrk_XKdwacBLXOjvyd4e8n1dyT1gIY5KLfNdF-_1E7KNx9AZ4GA&pageNo=0&platform=kr HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EC%95%84%EC%A7%81%ED%95%9C%EB%B0%9C%EB%82%A8%EC%95%98%20%EC%A7%84-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 42772]
2024-08-05 23:00:25 200 [GET /api/v1/summoners/KR/%EC%95%84%EC%A7%81%ED%95%9C%EB%B0%9C%EB%82%A8%EC%95%98%20%EC%A7%84-KR1 HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EC%95%84%EC%A7%81%ED%95%9C%EB%B0%9C%EB%82%A8%EC%95%98%20%EC%A7%84-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 406]
2024-08-05 23:00:25 200 [GET /api/v1/leagues/by-summoner/x4pgRcnFNcZ84qIkou6ggxx4hLKaCs7V2hk6ig6kJ7rsbg HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EC%95%84%EC%A7%81%ED%95%9C%EB%B0%9C%EB%82%A8%EC%95%98%20%EC%A7%84-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 295]
2024-08-05 23:00:25 200 [GET /api/v1/rank/champions?puuid=CePB3Pm1vXKHLyLwIuekQ2G6DdNUrk_XKdwacBLXOjvyd4e8n1dyT1gIY5KLfNdF-_1E7KNx9AZ4GA&season=23&platform=KR HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EC%95%84%EC%A7%81%ED%95%9C%EB%B0%9C%EB%82%A8%EC%95%98%20%EC%A7%84-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 938]
2024-08-05 23:00:25 200 [GET /api/v1/matches?puuid=CePB3Pm1vXKHLyLwIuekQ2G6DdNUrk_XKdwacBLXOjvyd4e8n1dyT1gIY5KLfNdF-_1E7KNx9AZ4GA&pageNo=0&platform=kr HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EC%95%84%EC%A7%81%ED%95%9C%EB%B0%9C%EB%82%A8%EC%95%98%20%EC%A7%84-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 252853]
2024-08-05 23:00:30 200 [GET /api/v1/summoners/renewal?puuid=CePB3Pm1vXKHLyLwIuekQ2G6DdNUrk_XKdwacBLXOjvyd4e8n1dyT1gIY5KLfNdF-_1E7KNx9AZ4GA HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EC%95%84%EC%A7%81%ED%95%9C%EB%B0%9C%EB%82%A8%EC%95%98%20%EC%A7%84-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 406]
2024-08-05 23:01:13 200 [GET /api/v1/summoners/KR/%EC%95%84%EC%A7%81%ED%95%9C%EB%B0%9C%EB%82%A8%EC%95%98%20%EC%A7%84-KR1 HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EC%95%84%EC%A7%81%ED%95%9C%EB%B0%9C%EB%82%A8%EC%95%98%20%EC%A7%84-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 406]
2024-08-05 23:01:13 200 [GET /api/v1/leagues/by-summoner/x4pgRcnFNcZ84qIkou6ggxx4hLKaCs7V2hk6ig6kJ7rsbg HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EC%95%84%EC%A7%81%ED%95%9C%EB%B0%9C%EB%82%A8%EC%95%98%20%EC%A7%84-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 295]
2024-08-05 23:01:13 200 [GET /api/v1/rank/champions?puuid=CePB3Pm1vXKHLyLwIuekQ2G6DdNUrk_XKdwacBLXOjvyd4e8n1dyT1gIY5KLfNdF-_1E7KNx9AZ4GA&season=23&platform=KR HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EC%95%84%EC%A7%81%ED%95%9C%EB%B0%9C%EB%82%A8%EC%95%98%20%EC%A7%84-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 938]
2024-08-05 23:01:13 200 [GET /api/v1/matches?puuid=CePB3Pm1vXKHLyLwIuekQ2G6DdNUrk_XKdwacBLXOjvyd4e8n1dyT1gIY5KLfNdF-_1E7KNx9AZ4GA&pageNo=0&platform=kr HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EC%95%84%EC%A7%81%ED%95%9C%EB%B0%9C%EB%82%A8%EC%95%98%20%EC%A7%84-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 252853]
2024-08-05 23:01:15 200 [GET /api/v1/summoners/KR/%EC%95%84%EC%A7%81%ED%95%9C%EB%B0%9C%EB%82%A8%EC%95%98%20%EC%A7%84-KR1 HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EC%95%84%EC%A7%81%ED%95%9C%EB%B0%9C%EB%82%A8%EC%95%98%20%EC%A7%84-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 406]
2024-08-05 23:01:15 200 [GET /api/v1/leagues/by-summoner/x4pgRcnFNcZ84qIkou6ggxx4hLKaCs7V2hk6ig6kJ7rsbg HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EC%95%84%EC%A7%81%ED%95%9C%EB%B0%9C%EB%82%A8%EC%95%98%20%EC%A7%84-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 295]
2024-08-05 23:01:15 200 [GET /api/v1/rank/champions?puuid=CePB3Pm1vXKHLyLwIuekQ2G6DdNUrk_XKdwacBLXOjvyd4e8n1dyT1gIY5KLfNdF-_1E7KNx9AZ4GA&season=23&platform=KR HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EC%95%84%EC%A7%81%ED%95%9C%EB%B0%9C%EB%82%A8%EC%95%98%20%EC%A7%84-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 938]
2024-08-05 23:01:15 200 [GET /api/v1/matches?puuid=CePB3Pm1vXKHLyLwIuekQ2G6DdNUrk_XKdwacBLXOjvyd4e8n1dyT1gIY5KLfNdF-_1E7KNx9AZ4GA&pageNo=0&platform=kr HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EC%95%84%EC%A7%81%ED%95%9C%EB%B0%9C%EB%82%A8%EC%95%98%20%EC%A7%84-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 252853]
2024-08-05 23:01:18 200 [GET /api/v1/summoners/KR/%EC%9A%B0%EB%94%94%EB%A5%B4%20%EC%93%B0%EB%A0%88%EA%B8%B0-KR1 HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EC%9A%B0%EB%94%94%EB%A5%B4%20%EC%93%B0%EB%A0%88%EA%B8%B0-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 403]
2024-08-05 23:01:18 200 [GET /api/v1/rank/champions?puuid=rlxAN5CtjBwCZ15gUUcUBVCRhBK7fbhOlQKi4aZtFH5ZeEM4tdjvKw2cYQLtIQOmhF9c2ytEgo-z7g&season=23&platform=KR HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EC%9A%B0%EB%94%94%EB%A5%B4%20%EC%93%B0%EB%A0%88%EA%B8%B0-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 12]
2024-08-05 23:01:18 200 [GET /api/v1/matches?puuid=rlxAN5CtjBwCZ15gUUcUBVCRhBK7fbhOlQKi4aZtFH5ZeEM4tdjvKw2cYQLtIQOmhF9c2ytEgo-z7g&pageNo=0&platform=kr HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EC%9A%B0%EB%94%94%EB%A5%B4%20%EC%93%B0%EB%A0%88%EA%B8%B0-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 42768]
2024-08-05 23:01:18 200 [GET /api/v1/leagues/by-summoner/Z8mXuFgkJe5EJPD1vs2yjLRw1r01xd4HPcu1og4c8n-x_g HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EC%9A%B0%EB%94%94%EB%A5%B4%20%EC%93%B0%EB%A0%88%EA%B8%B0-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 24]
